# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       9.800534938297e+13       7.870359564944e-26       4.729372449219e-09       2.072055133586e+22       1.417361092954e+04       1.446207887506e-10       1.389089691168e+18       2.730787128473e-09       2.538506015493e+44       2.344370417496e+33       1.256981808400e+34       3.463692243488e-08       1.754906460979e+44       4.293412476621e+44       4.293412476621e+44       1.431137492157e+44      -1.210299562692e+53       5.626573471357e-06       1.922529285561e+00 
       9.792639624798e+13       7.883055632434e-26       4.733010428026e-09       2.068717982023e+22       1.417361092954e+04       1.447373892291e-10       1.387970640151e+18       2.732988824991e-09       2.530335810574e+44       2.338709104445e+33       1.253946380439e+34       3.463692243488e-08       1.749258278421e+44       4.279594089143e+44       4.279594089143e+44       1.426531362998e+44      -1.205432322897e+53       5.635291364648e-06       1.919555099469e+00 
       9.784750671767e+13       7.895772180428e-26       4.736648406833e-09       2.065386205114e+22       1.417361092954e+04       1.448540837166e-10       1.386852490642e+18       2.735192296620e-09       2.522191901534e+44       2.333061462641e+33       1.250918282594e+34       3.463692243488e-08       1.743628274590e+44       4.265820176273e+44       4.265820176273e+44       1.421940058708e+44      -1.200584656788e+53       5.644009257939e-06       1.916590101402e+00 
       9.776868074077e+13       7.908509241950e-26       4.742105375044e-09       2.062059794203e+22       1.417361092954e+04       1.449708722891e-10       1.385735241915e+18       2.737397544790e-09       2.514074203741e+44       2.327427459069e+33       1.247897497164e+34       3.463692243488e-08       1.738016390979e+44       4.252090594868e+44       4.252090594868e+44       1.417363531573e+44      -1.195756485649e+53       5.652727151229e-06       1.913634248851e+00 
       9.768991826611e+13       7.921266850106e-26       4.745743353851e-09       2.058738740649e+22       1.417361092954e+04       1.450877550223e-10       1.384618893243e+18       2.739604570934e-09       2.505982632832e+44       2.321807060794e+33       1.244884006491e+34       3.463692243488e-08       1.732422569266e+44       4.238405202247e+44       4.238405202247e+44       1.412801734033e+44      -1.190947731080e+53       5.661445044520e-06       1.910687499566e+00 
       9.761121924252e+13       7.934045038224e-26       4.749381332658e-09       2.055423035822e+22       1.417361092954e+04       1.452047319922e-10       1.383503443902e+18       2.741813376493e-09       2.497917104719e+44       2.316200234963e+33       1.241877792960e+34       3.463692243488e-08       1.726846751320e+44       4.224763856187e+44       4.224763856187e+44       1.408254618680e+44      -1.186158314997e+53       5.670162937811e-06       1.907749811553e+00 
       9.753258361888e+13       7.946843839435e-26       4.753019311465e-09       2.052112671109e+22       1.417361092954e+04       1.453218032748e-10       1.382388893167e+18       2.744023962900e-09       2.489877535582e+44       2.310606948800e+33       1.238878838996e+34       3.463692243488e-08       1.721288879196e+44       4.211166414925e+44       4.211166414925e+44       1.403722138259e+44      -1.181388159631e+53       5.678880831101e-06       1.904821143083e+00 
       9.745401134412e+13       7.959663287027e-26       4.756657290272e-09       2.048807637909e+22       1.417361092954e+04       1.454389689460e-10       1.381275240315e+18       2.746236331592e-09       2.481863841873e+44       2.305027169607e+33       1.235887127069e+34       3.463692243488e-08       1.715748895134e+44       4.197612737153e+44       4.197612737153e+44       1.399204245669e+44      -1.176637187523e+53       5.687598724392e-06       1.901901452679e+00 
       9.737550236720e+13       7.972503414345e-26       4.760295269080e-09       2.045507927635e+22       1.417361092954e+04       1.455562290821e-10       1.380162484622e+18       2.748450484007e-09       2.473875940309e+44       2.299460864769e+33       1.232902639690e+34       3.463692243488e-08       1.710226741561e+44       4.184102682017e+44       4.184102682017e+44       1.394700893957e+44      -1.171905321529e+53       5.696316617682e-06       1.898990699118e+00 
       9.729705663714e+13       7.985364254787e-26       4.763933247887e-09       2.042213531714e+22       1.417361092954e+04       1.456735837591e-10       1.379050625365e+18       2.750666421586e-09       2.465913747881e+44       2.293908001746e+33       1.229925359414e+34       3.463692243488e-08       1.704722361090e+44       4.170636109117e+44       4.170636109117e+44       1.390212036324e+44      -1.167192484813e+53       5.705034510973e-06       1.896088841431e+00 
       9.721867410297e+13       7.998245841593e-26       4.767571226694e-09       2.038924441588e+22       1.417361092954e+04       1.457910330533e-10       1.377939661822e+18       2.752884145760e-09       2.457977181842e+44       2.288368548079e+33       1.226955268836e+34       3.463692243488e-08       1.699235696519e+44       4.157212878506e+44       4.157212878506e+44       1.385737626120e+44      -1.162498600848e+53       5.713752404264e-06       1.893195838903e+00 
       9.714035471380e+13       8.011148208358e-26       4.771209205501e-09       2.035640648711e+22       1.417361092954e+04       1.459085770410e-10       1.376829593271e+18       2.755103657974e-09       2.450066159713e+44       2.282842471385e+33       1.223992350593e+34       3.463692243488e-08       1.693766690827e+44       4.143832850686e+44       4.143832850686e+44       1.381277616847e+44      -1.157823593415e+53       5.722470297554e-06       1.890311651059e+00 
       9.706209841875e+13       8.024071388618e-26       4.776666173711e-09       2.032362144552e+22       1.417361092954e+04       1.460262157984e-10       1.375720418993e+18       2.757324959672e-09       2.442180599282e+44       2.277329739361e+33       1.221036587367e+34       3.463692243488e-08       1.688315287181e+44       4.130495886608e+44       4.130495886608e+44       1.376831962154e+44      -1.153167386602e+53       5.731188190845e-06       1.887436237675e+00 
       9.698390516699e+13       8.037015415965e-26       4.780304152519e-09       2.029088920593e+22       1.417361092954e+04       1.461439494021e-10       1.374612138265e+18       2.759548052297e-09       2.434320418600e+44       2.271830319782e+33       1.218087961879e+34       3.463692243488e-08       1.682881428927e+44       4.117201847672e+44       4.117201847672e+44       1.372400615842e+44      -1.148529904803e+53       5.739906084136e-06       1.884569558768e+00 
       9.690577490773e+13       8.049980324046e-26       4.783942131326e-09       2.025820968329e+22       1.417361092954e+04       1.462617779285e-10       1.373504750368e+18       2.761772937294e-09       2.426485535981e+44       2.266344180500e+33       1.215146456891e+34       3.463692243488e-08       1.677465059596e+44       4.103950595722e+44       4.103950595722e+44       1.367983531859e+44      -1.143911072713e+53       5.748623977427e-06       1.881711574600e+00 
       9.682770759023e+13       8.062966146442e-26       4.787580110133e-09       2.022558279271e+22       1.417361092954e+04       1.463797014541e-10       1.372398254584e+18       2.763999616102e-09       2.418675870004e+44       2.260871289446e+33       1.212212055210e+34       3.463692243488e-08       1.672066122900e+44       4.090741993048e+44       4.090741993048e+44       1.363580664301e+44      -1.139310815333e+53       5.757341870718e-06       1.878862245678e+00 
       9.674970316378e+13       8.075972916938e-26       4.791218088940e-09       2.019300844942e+22       1.417361092954e+04       1.464977200555e-10       1.371292650192e+18       2.766228090171e-09       2.410891339508e+44       2.255411614626e+33       1.209284739681e+34       3.463692243488e-08       1.666684562731e+44       4.077575902383e+44       4.077575902383e+44       1.359191967413e+44      -1.134729057965e+53       5.766059764009e-06       1.876021532741e+00 
       9.667176157772e+13       8.089000669322e-26       4.794856067747e-09       2.016048656879e+22       1.417361092954e+04       1.466158338094e-10       1.370187936476e+18       2.768458360947e-09       2.403131863596e+44       2.249965124125e+33       1.206364493193e+34       3.463692243488e-08       1.661320323162e+44       4.064452186902e+44       4.064452186902e+44       1.354817395586e+44      -1.130165726210e+53       5.774777657299e-06       1.873189396768e+00 
       9.659388278142e+13       8.102049437429e-26       4.798494046554e-09       2.012801706632e+22       1.417361092954e+04       1.467340427925e-10       1.369084112718e+18       2.770690429880e-09       2.395397361628e+44       2.244531786106e+33       1.203451298675e+34       3.463692243488e-08       1.655973348448e+44       4.051370710219e+44       4.051370710219e+44       1.350456903359e+44      -1.125620745970e+53       5.783495550590e-06       1.870365798973e+00 
       9.651606672430e+13       8.115119255146e-26       4.802132025361e-09       2.009559985766e+22       1.417361092954e+04       1.468523470816e-10       1.367981178200e+18       2.772924298417e-09       2.387687753225e+44       2.239111568806e+33       1.200545139097e+34       3.463692243488e-08       1.650643583022e+44       4.038331336389e+44       4.038331336389e+44       1.346110445416e+44      -1.121094043443e+53       5.792213443881e-06       1.867550700805e+00 
       9.643831335581e+13       8.128210156545e-26       4.807588993572e-09       2.006323485858e+22       1.417361092954e+04       1.469707467534e-10       1.366879132207e+18       2.775159968014e-09       2.380002958268e+44       2.233704440542e+33       1.197645997471e+34       3.463692243488e-08       1.645330971494e+44       4.025333929904e+44       4.025333929904e+44       1.341777976587e+44      -1.116585545125e+53       5.800931337172e-06       1.864744063938e+00 
       9.636062262546e+13       8.141322175568e-26       4.811226972379e-09       2.003092198500e+22       1.417361092954e+04       1.470892418850e-10       1.365777974022e+18       2.777397440121e-09       2.372342896894e+44       2.228310369705e+33       1.194753856849e+34       3.463692243488e-08       1.640035458655e+44       4.012378355691e+44       4.012378355691e+44       1.337459451850e+44      -1.112095177809e+53       5.809649230463e-06       1.861945850286e+00 
       9.628299448278e+13       8.154455346253e-26       4.814864951186e-09       1.999866115297e+22       1.417361092954e+04       1.472078325532e-10       1.364677702930e+18       2.779636716190e-09       2.364707489498e+44       2.222929324763e+33       1.191868700327e+34       3.463692243488e-08       1.634756989473e+44       3.999464479112e+44       3.999464479112e+44       1.333154826324e+44      -1.107622868579e+53       5.818367123754e-06       1.859156021984e+00 
       9.620542887735e+13       8.167609702708e-26       4.818502929993e-09       1.996645227867e+22       1.417361092954e+04       1.473265188352e-10       1.363578318218e+18       2.781877797675e-09       2.357096656731e+44       2.217561274260e+33       1.188990511036e+34       3.463692243488e-08       1.629495509092e+44       3.986592165964e+44       3.986592165964e+44       1.328864055274e+44      -1.103168544815e+53       5.827085017045e-06       1.856374541399e+00 
       9.612792575880e+13       8.180785279093e-26       4.822140908800e-09       1.993429527843e+22       1.417361092954e+04       1.474453008079e-10       1.362479819169e+18       2.784120686031e-09       2.349510319499e+44       2.212206186818e+33       1.186119272154e+34       3.463692243488e-08       1.624250962834e+44       3.973761282474e+44       3.973761282474e+44       1.324587094111e+44      -1.098732134188e+53       5.835802910336e-06       1.853601371119e+00 
       9.605048507677e+13       8.193982109619e-26       4.825778887607e-09       1.990219006869e+22       1.417361092954e+04       1.475641785486e-10       1.361382205072e+18       2.786365382713e-09       2.341948398963e+44       2.206864031132e+33       1.183254966895e+34       3.463692243488e-08       1.619023296197e+44       3.960971695300e+44       3.960971695300e+44       1.320323898387e+44      -1.094313564660e+53       5.844520803627e-06       1.850836473957e+00 
       9.597310678098e+13       8.207200228553e-26       4.829416866414e-09       1.987013656604e+22       1.417361092954e+04       1.476831521344e-10       1.360285475213e+18       2.788611889180e-09       2.334410816537e+44       2.201534775973e+33       1.180397578516e+34       3.463692243488e-08       1.613812454852e+44       3.948223271530e+44       3.948223271530e+44       1.316074423797e+44      -1.089912764483e+53       5.853238696918e-06       1.848079812948e+00 
       9.589579082117e+13       8.220439670211e-26       4.833054845221e-09       1.983813468721e+22       1.417361092954e+04       1.478022216426e-10       1.359189628880e+18       2.790860206889e-09       2.326897493890e+44       2.196218390190e+33       1.177547090314e+34       3.463692243488e-08       1.608618384649e+44       3.935515878679e+44       3.935515878679e+44       1.311838626180e+44      -1.085529662196e+53       5.861956590208e-06       1.845331351345e+00 
       9.581853714711e+13       8.233700469195e-26       4.838511813432e-09       1.980618434906e+22       1.417361092954e+04       1.479213871506e-10       1.358094665361e+18       2.793110337308e-09       2.319408352941e+44       2.190914842704e+33       1.174703485626e+34       3.463692243488e-08       1.603441031608e+44       3.922849384688e+44       3.922849384688e+44       1.307616461516e+44      -1.081164186629e+53       5.870674483499e-06       1.842591052615e+00 
       9.574134570864e+13       8.246982659882e-26       4.842149792239e-09       1.977428546857e+22       1.417361092954e+04       1.480406487358e-10       1.357000583945e+18       2.795362281896e-09       2.311943315861e+44       2.185624102512e+33       1.171866747829e+34       3.463692243488e-08       1.598280341925e+44       3.910223657925e+44       3.910223657925e+44       1.303407885929e+44      -1.076816266894e+53       5.879392376790e-06       1.839858880449e+00 
       9.566421645560e+13       8.260286276718e-26       4.845787771046e-09       1.974243796288e+22       1.417361092954e+04       1.481600064756e-10       1.355907383921e+18       2.797616042112e-09       2.304502305071e+44       2.180346138687e+33       1.169036860340e+34       3.463692243488e-08       1.593136261969e+44       3.897638567179e+44       3.897638567179e+44       1.299212855680e+44      -1.072485832390e+53       5.888110270081e-06       1.837134798753e+00 
       9.558714933791e+13       8.273611354258e-26       4.849425749853e-09       1.971064174923e+22       1.417361092954e+04       1.482794604475e-10       1.354815064580e+18       2.799871619422e-09       2.297085243242e+44       2.175080920376e+33       1.166213806618e+34       3.463692243488e-08       1.588008738282e+44       3.885093981663e+44       3.885093981663e+44       1.295031327175e+44      -1.068172812801e+53       5.896828163372e-06       1.834418771642e+00 
       9.551014430552e+13       8.286957927112e-26       4.853063728660e-09       1.967889674502e+22       1.417361092954e+04       1.483990107292e-10       1.353723625211e+18       2.802129015289e-09       2.289692053296e+44       2.169828416800e+33       1.163397570159e+34       3.463692243488e-08       1.582897717578e+44       3.872589771011e+44       3.872589771011e+44       1.290863256958e+44      -1.063877138091e+53       5.905546056662e-06       1.831710763447e+00 
       9.543320130839e+13       8.300326029943e-26       4.856701707467e-09       1.964720286778e+22       1.417361092954e+04       1.485186573983e-10       1.352633065106e+18       2.804388231180e-09       2.282322658399e+44       2.164588597255e+33       1.160588134500e+34       3.463692243488e-08       1.577803146740e+44       3.860125805276e+44       3.860125805276e+44       1.286708601713e+44      -1.059598738509e+53       5.914263949953e-06       1.829010738706e+00 
       9.535632029657e+13       8.313715697469e-26       4.862158675678e-09       1.961556003516e+22       1.417361092954e+04       1.486384005325e-10       1.351543383557e+18       2.806649268562e-09       2.274976981967e+44       2.159361431111e+33       1.157785483220e+34       3.463692243488e-08       1.572724972825e+44       3.847701954929e+44       3.847701954929e+44       1.282567318264e+44      -1.055337544582e+53       5.922981843244e-06       1.826318662168e+00 
       9.527950122011e+13       8.327126964463e-26       4.865796654485e-09       1.958396816495e+22       1.417361092954e+04       1.487582402095e-10       1.350454579855e+18       2.808912128902e-09       2.267654947662e+44       2.154146887812e+33       1.154989599934e+34       3.463692243488e-08       1.567663143059e+44       3.835318090858e+44       3.835318090858e+44       1.278439363574e+44      -1.051093487117e+53       5.931699736534e-06       1.823634498790e+00 
       9.520274402911e+13       8.340559865897e-26       4.869434633292e-09       1.955242717508e+22       1.417361092954e+04       1.488781765073e-10       1.349366653294e+18       2.811176813674e-09       2.260356479392e+44       2.148944936876e+33       1.152200468299e+34       3.463692243488e-08       1.562617604839e+44       3.822974084368e+44       3.822974084368e+44       1.274324694744e+44      -1.046866497199e+53       5.940417629825e-06       1.820958213728e+00 
       9.512604867373e+13       8.354014436655e-26       4.873072612099e-09       1.952093698360e+22       1.417361092954e+04       1.489982095037e-10       1.348279603166e+18       2.813443324348e-09       2.253081501309e+44       2.143755547893e+33       1.149418072011e+34       3.463692243488e-08       1.557588305730e+44       3.810669807175e+44       3.810669807175e+44       1.270223269013e+44      -1.042656506192e+53       5.949135523115e-06       1.818289772349e+00 
       9.504941510415e+13       8.367490711637e-26       4.876710590906e-09       1.948949750869e+22       1.417361092954e+04       1.491183392766e-10       1.347193428767e+18       2.815711662396e-09       2.245829937809e+44       2.138578690528e+33       1.146642394804e+34       3.463692243488e-08       1.552575193467e+44       3.798405131412e+44       3.798405131412e+44       1.266135043759e+44      -1.038463445734e+53       5.957853416406e-06       1.815629140222e+00 
       9.497284327059e+13       8.380988725853e-26       4.880348569714e-09       1.945810866868e+22       1.417361092954e+04       1.492385659042e-10       1.346108129390e+18       2.817981829291e-09       2.238601713534e+44       2.133414334520e+33       1.143873420453e+34       3.463692243488e-08       1.547578215951e+44       3.786179929621e+44       3.786179929621e+44       1.262059976495e+44      -1.034287247737e+53       5.966571309697e-06       1.812976283115e+00 
       9.489633312332e+13       8.394508514369e-26       4.883986548521e-09       1.942677038201e+22       1.417361092954e+04       1.493588894644e-10       1.345023704330e+18       2.820253826506e-09       2.231396753364e+44       2.128262449680e+33       1.141111132773e+34       3.463692243488e-08       1.542597321254e+44       3.773994074753e+44       3.773994074753e+44       1.257998024873e+44      -1.030127844391e+53       5.975289202987e-06       1.810331166998e+00 
       9.481988461265e+13       8.408050112306e-26       4.889443516731e-09       1.939548256727e+22       1.417361092954e+04       1.494793100355e-10       1.343940152884e+18       2.822527655518e-09       2.224214982425e+44       2.123123005890e+33       1.138355515614e+34       3.463692243488e-08       1.537632457611e+44       3.761847440172e+44       3.761847440172e+44       1.253949146679e+44      -1.025985168154e+53       5.984007096278e-06       1.807693758038e+00 
       9.474349768891e+13       8.421613554842e-26       4.893081495538e-09       1.936424514316e+22       1.417361092954e+04       1.495998276957e-10       1.342857474347e+18       2.824803317805e-09       2.217056326082e+44       2.117995973109e+33       1.135606552870e+34       3.463692243488e-08       1.532683573428e+44       3.749739899645e+44       3.749739899645e+44       1.249913299837e+44      -1.021859151758e+53       5.992724989568e-06       1.805064022600e+00 
       9.466717230250e+13       8.435198877208e-26       4.896719474345e-09       1.933305802854e+22       1.417361092954e+04       1.497204425231e-10       1.341775668016e+18       2.827080814842e-09       2.209920709940e+44       2.112881321365e+33       1.132864228470e+34       3.463692243488e-08       1.527750617274e+44       3.737671327349e+44       3.737671327349e+44       1.245890442405e+44      -1.017749728206e+53       6.001442882859e-06       1.802441927241e+00 
       9.459090840384e+13       8.448806114755e-26       4.900357453153e-09       1.930192114237e+22       1.417361092954e+04       1.498411545963e-10       1.340694733188e+18       2.829360148112e-09       2.202808059844e+44       2.107779020761e+33       1.130128526384e+34       3.463692243488e-08       1.522833537885e+44       3.725641597863e+44       3.725641597863e+44       1.241880532576e+44      -1.013656830768e+53       6.010160776150e-06       1.799827438717e+00 
       9.451470594340e+13       8.462435302843e-26       4.903995431960e-09       1.927083440376e+22       1.417361092954e+04       1.499619639935e-10       1.339614669162e+18       2.831641319093e-09       2.195718301877e+44       2.102689041468e+33       1.127399430620e+34       3.463692243488e-08       1.517932284161e+44       3.713650586172e+44       3.713650586172e+44       1.237883528680e+44      -1.009580392986e+53       6.018878669440e-06       1.797220523973e+00 
       9.443856487168e+13       8.476086476850e-26       4.907633410767e-09       1.923979773195e+22       1.417361092954e+04       1.500828707933e-10       1.338535475236e+18       2.833924329268e-09       2.188651362362e+44       2.097611353735e+33       1.124676925225e+34       3.463692243488e-08       1.513046805167e+44       3.701698167663e+44       3.701698167663e+44       1.233899389176e+44      -1.005520348666e+53       6.027596562731e-06       1.794621150147e+00 
       9.436248513923e+13       8.489759672241e-26       4.913090378977e-09       1.920881104630e+22       1.417361092954e+04       1.502038750742e-10       1.337457150708e+18       2.836209180120e-09       2.181607167857e+44       2.092545927877e+33       1.121960994283e+34       3.463692243488e-08       1.508177050132e+44       3.689784218122e+44       3.689784218122e+44       1.229928072663e+44      -1.001476631882e+53       6.036314456021e-06       1.792029284565e+00 
       9.428646669663e+13       8.503454924538e-26       4.916728357784e-09       1.917787426629e+22       1.417361092954e+04       1.503249769148e-10       1.336379694880e+18       2.838495873132e-09       2.174585645156e+44       2.087492734285e+33       1.119251621920e+34       3.463692243488e-08       1.503322968449e+44       3.677908613737e+44       3.677908613737e+44       1.225969537868e+44      -9.974491769722e+52       6.045032349312e-06       1.789444894744e+00 
       9.421050949451e+13       8.517172269320e-26       4.920366336592e-09       1.914698731157e+22       1.417361092954e+04       1.504461763936e-10       1.335303107049e+18       2.840784409790e-09       2.167586721290e+44       2.082451743420e+33       1.116548792296e+34       3.463692243488e-08       1.498484509671e+44       3.666071231094e+44       3.666071231094e+44       1.222023743654e+44      -9.934379185390e+52       6.053750242602e-06       1.786867948386e+00 
       9.413461348353e+13       8.530911742221e-26       4.924004315399e-09       1.911615010188e+22       1.417361092954e+04       1.505674735896e-10       1.334227386519e+18       2.843074791580e-09       2.160610323525e+44       2.077422925813e+33       1.113852489611e+34       3.463692243488e-08       1.493661623518e+44       3.654271947176e+44       3.654271947176e+44       1.218090649015e+44      -9.894427914482e+52       6.062468135893e-06       1.784298413381e+00 
       9.405877861439e+13       8.544673378932e-26       4.927642294206e-09       1.908536255711e+22       1.417361092954e+04       1.506888685813e-10       1.333152532589e+18       2.845367019990e-09       2.153656379361e+44       2.072406252068e+33       1.111162698105e+34       3.463692243488e-08       1.488854259868e+44       3.642510639361e+44       3.642510639361e+44       1.214170213076e+44      -9.854637308274e+52       6.071186029184e-06       1.781736257801e+00 
       9.398300483785e+13       8.558457215240e-26       4.933099262416e-09       1.905462459726e+22       1.417361092954e+04       1.508103614478e-10       1.332078544561e+18       2.847661096510e-09       2.146724816529e+44       2.067401692859e+33       1.108479402054e+34       3.463692243488e-08       1.484062368763e+44       3.630787185423e+44       3.630787185423e+44       1.210262395097e+44      -9.815006720649e+52       6.079903922474e-06       1.779181449902e+00 
       9.390729210468e+13       8.572263286973e-26       4.936737241223e-09       1.902393614248e+22       1.417361092954e+04       1.509319522678e-10       1.331005421739e+18       2.849957022627e-09       2.139815562996e+44       2.062409218932e+33       1.105802585772e+34       3.463692243488e-08       1.479285900402e+44       3.619101463530e+44       3.619101463530e+44       1.206367154466e+44      -9.775535508092e+52       6.088621815765e-06       1.776633958122e+00 
       9.383164036570e+13       8.586091629970e-26       4.940375220031e-09       1.899329711304e+22       1.417361092954e+04       1.510536411205e-10       1.329933163424e+18       2.852254799835e-09       2.132928546960e+44       2.057428801102e+33       1.103132233611e+34       3.463692243488e-08       1.474524805149e+44       3.607453352240e+44       3.607453352240e+44       1.202484450703e+44      -9.736223029671e+52       6.097339709056e-06       1.774093751081e+00 
       9.375604957179e+13       8.599942280154e-26       4.944013198838e-09       1.896270742933e+22       1.417361092954e+04       1.511754280847e-10       1.328861768922e+18       2.854554429626e-09       2.126063696847e+44       2.052460410256e+33       1.100468329961e+34       3.463692243488e-08       1.469779033525e+44       3.595842730503e+44       3.595842730503e+44       1.198614243457e+44      -9.697068647035e+52       6.106057602346e-06       1.771560797575e+00 
       9.368051967384e+13       8.613815273507e-26       4.947651177645e-09       1.893216701189e+22       1.417361092954e+04       1.512973132396e-10       1.327791237535e+18       2.856855913492e-09       2.119220941318e+44       2.047504017350e+33       1.097810859251e+34       3.463692243488e-08       1.465048536211e+44       3.584269477658e+44       3.584269477658e+44       1.194756492509e+44      -9.658071724399e+52       6.114775495637e-06       1.769035066581e+00 
       9.360505062280e+13       8.627710646066e-26       4.953108145855e-09       1.890167578136e+22       1.417361092954e+04       1.514192966645e-10       1.326721568568e+18       2.859159252930e-09       2.112400209260e+44       2.042559593411e+33       1.095159805946e+34       3.463692243488e-08       1.460333264045e+44       3.572733473435e+44       3.572733473435e+44       1.190911157768e+44      -9.619231628535e+52       6.123493388927e-06       1.766516527251e+00 
       9.352964236964e+13       8.641628433928e-26       4.956746124662e-09       1.887123365853e+22       1.417361092954e+04       1.515413784384e-10       1.325652761327e+18       2.861464449434e-09       2.105601429790e+44       2.037627109535e+33       1.092515154548e+34       3.463692243488e-08       1.455633168026e+44       3.561234597946e+44       3.561234597946e+44       1.187078199272e+44      -9.580547728762e+52       6.132211282218e-06       1.764005148913e+00 
       9.345429486539e+13       8.655568673244e-26       4.960384103470e-09       1.884084056430e+22       1.417361092954e+04       1.516635586407e-10       1.324584815117e+18       2.863771504503e-09       2.098824532255e+44       2.032706536889e+33       1.089876889597e+34       3.463692243488e-08       1.450948199310e+44       3.549772731694e+44       3.549772731694e+44       1.183257577188e+44      -9.542019396934e+52       6.140929175509e-06       1.761500901068e+00 
       9.337900806111e+13       8.669531400264e-26       4.964022082277e-09       1.881049641973e+22       1.417361092954e+04       1.517858373508e-10       1.323517729245e+18       2.866080419635e-09       2.092069446227e+44       2.027797846710e+33       1.087244995673e+34       3.463692243488e-08       1.446278309208e+44       3.538347755564e+44       3.538347755564e+44       1.179449251812e+44      -9.503646007433e+52       6.149647068799e-06       1.759003753391e+00 
       9.330378190790e+13       8.683516651303e-26       4.967660061084e-09       1.878020114596e+22       1.417361092954e+04       1.519082146481e-10       1.322451503018e+18       2.868391196329e-09       2.085336101506e+44       2.022901010302e+33       1.084619457389e+34       3.463692243488e-08       1.441623449190e+44       3.526959550825e+44       3.526959550825e+44       1.175653183565e+44      -9.465426937155e+52       6.158364962090e-06       1.756513675730e+00 
       9.322861635690e+13       8.697524462647e-26       4.971298039891e-09       1.874995466428e+22       1.417361092954e+04       1.520306906120e-10       1.321386135743e+18       2.870703836086e-09       2.078624428116e+44       2.018015999040e+33       1.082000259397e+34       3.463692243488e-08       1.436983570882e+44       3.515607999126e+44       3.515607999126e+44       1.171869332999e+44      -9.427361565503e+52       6.167082855381e-06       1.754030638100e+00 
       9.315351135929e+13       8.711554870686e-26       4.976755008101e-09       1.871975689613e+22       1.417361092954e+04       1.521532653222e-10       1.320321626727e+18       2.873018340409e-09       2.071934356308e+44       2.013142784370e+33       1.079387386387e+34       3.463692243488e-08       1.432358626065e+44       3.504292982502e+44       3.504292982502e+44       1.168097660791e+44      -9.389449274376e+52       6.175800748671e-06       1.751554610690e+00 
       9.307846686628e+13       8.725607911867e-26       4.980392986909e-09       1.868960776304e+22       1.417361092954e+04       1.522759388582e-10       1.319257975281e+18       2.875334710801e-09       2.065265816559e+44       2.008281337803e+33       1.076780823085e+34       3.463692243488e-08       1.427748566676e+44       3.493014383362e+44       3.493014383362e+44       1.164338127745e+44      -9.351689448156e+52       6.184518641962e-06       1.749085563853e+00 
       9.300348282914e+13       8.739683622694e-26       4.984030965716e-09       1.865950718668e+22       1.417361092954e+04       1.523987112997e-10       1.318195180713e+18       2.877652948765e-09       2.058618739565e+44       2.003431630921e+33       1.074180554253e+34       3.463692243488e-08       1.423153344804e+44       3.481772084497e+44       3.481772084497e+44       1.160590694790e+44      -9.314081473706e+52       6.193236535252e-06       1.746623468110e+00 
       9.292855919915e+13       8.753782039729e-26       4.987668944523e-09       1.862945508885e+22       1.417361092954e+04       1.525215827265e-10       1.317133242332e+18       2.879973055808e-09       2.051993056250e+44       1.998593635375e+33       1.071586564692e+34       3.463692243488e-08       1.418572912697e+44       3.470565969074e+44       3.470565969074e+44       1.156855322982e+44      -9.276624740349e+52       6.201954428543e-06       1.744168294150e+00 
       9.285369592766e+13       8.767903199593e-26       4.993125912733e-09       1.859945139147e+22       1.417361092954e+04       1.526445532183e-10       1.316072159449e+18       2.882295033437e-09       2.045388697757e+44       1.993767322883e+33       1.068998839237e+34       3.463692243488e-08       1.414007222752e+44       3.459395920637e+44       3.459395920637e+44       1.153131973503e+44      -9.239318639868e+52       6.210672321834e-06       1.741720012823e+00 
       9.277889296604e+13       8.782047139127e-26       4.996763891540e-09       1.856949601659e+22       1.417361092954e+04       1.527676228550e-10       1.315011931375e+18       2.884618883161e-09       2.038805595453e+44       1.988952665233e+33       1.066417362763e+34       3.463692243488e-08       1.409456227523e+44       3.448261823103e+44       3.448261823103e+44       1.149420607659e+44      -9.202162566489e+52       6.219390215124e-06       1.739278595145e+00 
       9.270415026571e+13       8.796213895325e-26       5.000401870348e-09       1.853958888639e+22       1.417361092954e+04       1.528907917167e-10       1.313952557420e+18       2.886944606493e-09       2.032243680924e+44       1.984149634280e+33       1.063842120179e+34       3.463692243488e-08       1.404919879713e+44       3.437163560764e+44       3.437163560764e+44       1.145721186879e+44      -9.165155916876e+52       6.228108108415e-06       1.736844012289e+00 
