# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1896       3.268332469003e-11       1.584860624742e-12      -7.388345353070e-13       0.000000000000e+00 
 1897       3.256515569840e-11       1.590317866602e-12      -7.649272550391e-13       0.000000000000e+00 
 1898       3.244928565544e-11       1.595615920584e-12      -7.913566453321e-13       0.000000000000e+00 
 1899       3.233571398735e-11       1.600753537989e-12      -8.181093429359e-13       0.000000000000e+00 
 1900       3.222444009296e-11       1.605729466512e-12      -8.451719253009e-13       0.000000000000e+00 
 1901       3.211546334371e-11       1.610542450233e-12      -8.725309104994e-13       0.000000000000e+00 
 1902       3.200878308364e-11       1.615191229617e-12      -9.001727571458e-13       0.000000000000e+00 
 1903       3.190439862927e-11       1.619674541508e-12      -9.280838643179e-13       0.000000000000e+00 
 1904       3.180230926959e-11       1.623991119126e-12      -9.562505714770e-13       0.000000000000e+00 
 1905       3.170251426605e-11       1.628139692062e-12      -9.846591583892e-13       0.000000000000e+00 
 1906       3.160501285243e-11       1.632118986273e-12      -1.013295845046e-12       0.000000000000e+00 
 1907       3.150980423486e-11       1.635927724082e-12      -1.042146791584e-12       0.000000000000e+00 
 1908       3.141688759175e-11       1.639564624170e-12      -1.071198098208e-12       0.000000000000e+00 
 1909       3.132626207373e-11       1.643028401572e-12      -1.100435805110e-12       0.000000000000e+00 
 1910       3.123792680364e-11       1.646317767678e-12      -1.129845892388e-12       0.000000000000e+00 
 1911       3.115188087642e-11       1.649431430222e-12      -1.159414279973e-12       0.000000000000e+00 
 1912       3.106812335914e-11       1.652368093283e-12      -1.189126827543e-12       0.000000000000e+00 
 1913       3.098665329088e-11       1.655126457279e-12      -1.218969334446e-12       0.000000000000e+00 
 1914       3.090746968274e-11       1.657705218963e-12      -1.248927539623e-12       0.000000000000e+00 
 1915       3.083057151776e-11       1.660103071419e-12      -1.278987121525e-12       0.000000000000e+00 
 1916       3.075595775087e-11       1.662318704059e-12      -1.309133698038e-12       0.000000000000e+00 
 1917       3.068362730887e-11       1.664350802619e-12      -1.339352826400e-12       0.000000000000e+00 
 1918       3.061357909036e-11       1.666198049153e-12      -1.369630003123e-12       0.000000000000e+00 
 1919       3.054581196570e-11       1.667859122030e-12      -1.399950663913e-12       0.000000000000e+00 
 1920       3.048032477695e-11       1.669332695932e-12      -1.430300183595e-12       0.000000000000e+00 
 1921       3.041711633785e-11       1.670617441846e-12      -1.460663876026e-12       0.000000000000e+00 
 1922       3.035618543375e-11       1.671712027064e-12      -1.491026994022e-12       0.000000000000e+00 
 1923       3.029753082156e-11       1.672615115176e-12      -1.521374729278e-12       0.000000000000e+00 
 1924       3.024115122974e-11       1.673325366069e-12      -1.551692212287e-12       0.000000000000e+00 
 1925       3.018704535819e-11       1.673841435919e-12      -1.581964512259e-12       0.000000000000e+00 
 1926       3.013521187825e-11       1.674161977190e-12      -1.612176637046e-12       0.000000000000e+00 
 1927       3.008564943266e-11       1.674285638630e-12      -1.642313533062e-12       0.000000000000e+00 
 1928       3.003835663546e-11       1.674211065265e-12      -1.672360085199e-12       0.000000000000e+00 
 1929       2.999333207200e-11       1.673936898397e-12      -1.702301116754e-12       0.000000000000e+00 
 1930       2.995057429884e-11       1.673461775598e-12      -1.732121389346e-12       0.000000000000e+00 
 1931       2.991007724414e-11       1.672784820539e-12      -1.761806589242e-12       0.000000000000e+00 
 1932       2.987181637057e-11       1.671907116535e-12      -1.791346294666e-12       0.000000000000e+00 
 1933       2.983576240741e-11       1.670830244160e-12      -1.820731030822e-12       0.000000000000e+00 
 1934       2.980188594042e-11       1.669555792438e-12      -1.849951285483e-12       0.000000000000e+00 
 1935       2.977015741170e-11       1.668085358862e-12      -1.878997508946e-12       0.000000000000e+00 
 1936       2.974054711945e-11       1.666420549399e-12      -1.907860113981e-12       0.000000000000e+00 
 1937       2.971302521778e-11       1.664562978506e-12      -1.936529475787e-12       0.000000000000e+00 
 1938       2.968756171656e-11       1.662514269138e-12      -1.964995931943e-12       0.000000000000e+00 
 1939       2.966412648114e-11       1.660276052765e-12      -1.993249782358e-12       0.000000000000e+00 
 1940       2.964268923225e-11       1.657849969376e-12      -2.021281289228e-12       0.000000000000e+00 
 1941       2.962321954571e-11       1.655237667501e-12      -2.049080676985e-12       0.000000000000e+00 
 1942       2.960568685233e-11       1.652440804213e-12      -2.076638132251e-12       0.000000000000e+00 
 1943       2.959006043765e-11       1.649461045144e-12      -2.103943803791e-12       0.000000000000e+00 
 1944       2.957630944173e-11       1.646300064500e-12      -2.130987802463e-12       0.000000000000e+00 
 1945       2.956440285905e-11       1.642959545065e-12      -2.157760201173e-12       0.000000000000e+00 
 1946       2.955430953819e-11       1.639441178220e-12      -2.184251034827e-12       0.000000000000e+00 
 1947       2.954599818173e-11       1.635746663951e-12      -2.210450300282e-12       0.000000000000e+00 
 1948       2.953943734602e-11       1.631877710861e-12      -2.236347956298e-12       0.000000000000e+00 
 1949       2.953459544098e-11       1.627836036183e-12      -2.261933923497e-12       0.000000000000e+00 
 1950       2.953144072991e-11       1.623623365790e-12      -2.287198084304e-12       0.000000000000e+00 
 1951       2.952994132928e-11       1.619241434210e-12      -2.312130282911e-12       0.000000000000e+00 
 1952       2.953006520858e-11       1.614691984634e-12      -2.336720325221e-12       0.000000000000e+00 
 1953       2.953178019007e-11       1.609976768928e-12      -2.360957978805e-12       0.000000000000e+00 
 1954       2.953505394862e-11       1.605097547649e-12      -2.384832972854e-12       0.000000000000e+00 
 1955       2.953985401149e-11       1.600056090052e-12      -2.408334998129e-12       0.000000000000e+00 
 1956       2.954614775818e-11       1.594854174102e-12      -2.431453706916e-12       0.000000000000e+00 
 1957       2.955390242016e-11       1.589493586492e-12      -2.454178712979e-12       0.000000000000e+00 
 1958       2.956308508076e-11       1.583976122644e-12      -2.476499591508e-12       0.000000000000e+00 
 1959       2.957366267489e-11       1.578303586732e-12      -2.498405879078e-12       0.000000000000e+00 
 1960       2.958560198893e-11       1.572477791686e-12      -2.519887073594e-12       0.000000000000e+00 
 1961       2.959886966045e-11       1.566500559205e-12      -2.540932634252e-12       0.000000000000e+00 
 1962       2.961343217809e-11       1.560373719772e-12      -2.561531981484e-12       0.000000000000e+00 
 1963       2.962925588131e-11       1.554099112664e-12      -2.581674496914e-12       0.000000000000e+00 
 1964       2.964630696022e-11       1.547678585962e-12      -2.601349523310e-12       0.000000000000e+00 
 1965       2.966455145539e-11       1.541113996565e-12      -2.620546364536e-12       0.000000000000e+00 
 1966       2.968395525764e-11       1.534407210201e-12      -2.639254285506e-12       0.000000000000e+00 
 1967       2.970448410785e-11       1.527560101438e-12      -2.657462512133e-12       0.000000000000e+00 
 1968       2.972610359675e-11       1.520574553697e-12      -2.675160231286e-12       0.000000000000e+00 
 1969       2.974877916475e-11       1.513452459264e-12      -2.692336590739e-12       0.000000000000e+00 
 1970       2.977247568348e-11       1.506195914829e-12      -2.708982305762e-12       0.000000000000e+00 
 1971       2.979715619735e-11       1.498807809677e-12      -2.725094492023e-12       0.000000000000e+00 
 1972       2.982278317225e-11       1.491291241892e-12      -2.740671868501e-12       0.000000000000e+00 
 1973       2.984931891273e-11       1.483649323243e-12      -2.755713154103e-12       0.000000000000e+00 
 1974       2.987672556184e-11       1.475885179198e-12      -2.770217067672e-12       0.000000000000e+00 
 1975       2.990496510087e-11       1.468001948948e-12      -2.784182327987e-12       0.000000000000e+00 
 1976       2.993399934915e-11       1.460002785417e-12      -2.797607653766e-12       0.000000000000e+00 
 1977       2.996378996390e-11       1.451890855286e-12      -2.810491763666e-12       0.000000000000e+00 
 1978       2.999429843994e-11       1.443669339011e-12      -2.822833376288e-12       0.000000000000e+00 
 1979       3.002548610952e-11       1.435341430833e-12      -2.834631210176e-12       0.000000000000e+00 
 1980       3.005731414213e-11       1.426910338808e-12      -2.845883983823e-12       0.000000000000e+00 
 1981       3.008974354426e-11       1.418379284812e-12      -2.856590415669e-12       0.000000000000e+00 
 1982       3.012273515921e-11       1.409751504568e-12      -2.866749224106e-12       0.000000000000e+00 
 1983       3.015624966686e-11       1.401030247660e-12      -2.876359127479e-12       0.000000000000e+00 
 1984       3.019024758349e-11       1.392218777553e-12      -2.885418844089e-12       0.000000000000e+00 
 1985       3.022468926157e-11       1.383320371607e-12      -2.893927092193e-12       0.000000000000e+00 
 1986       3.025953488953e-11       1.374338321097e-12      -2.901882590009e-12       0.000000000000e+00 
 1987       3.029474449155e-11       1.365275931233e-12      -2.909284055715e-12       0.000000000000e+00 
 1988       3.033027792738e-11       1.356136521174e-12      -2.916130207455e-12       0.000000000000e+00 
 1989       3.036609489211e-11       1.346923424047e-12      -2.922419763336e-12       0.000000000000e+00 
 1990       3.040215491598e-11       1.337639986965e-12      -2.928151441436e-12       0.000000000000e+00 
 1991       3.043841736414e-11       1.328289571048e-12      -2.933323959801e-12       0.000000000000e+00 
 1992       3.047484143648e-11       1.318875551435e-12      -2.937936036450e-12       0.000000000000e+00 
 1993       3.051138616738e-11       1.309401317303e-12      -2.941986389377e-12       0.000000000000e+00 
 1994       3.054801042556e-11       1.299870271891e-12      -2.945473736550e-12       0.000000000000e+00 
 1995       3.058467291381e-11       1.290285832508e-12      -2.948396795919e-12       0.000000000000e+00 
 1996       3.062133216881e-11       1.280651430561e-12      -2.950754285413e-12       0.000000000000e+00 
 1997       3.065794656092e-11       1.270970511563e-12      -2.952544922942e-12       0.000000000000e+00 
 1998       3.069447429399e-11       1.261246535157e-12      -2.953767426405e-12       0.000000000000e+00 
 1999       3.073087340511e-11       1.251482975135e-12      -2.954420513684e-12       0.000000000000e+00 
 2000       3.076710176444e-11       1.241683319449e-12      -2.954502902653e-12       0.000000000000e+00 
 2001       3.080311707499e-11       1.231851070236e-12      -2.954013311176e-12       0.000000000000e+00 
 2002       3.083887687239e-11       1.221989743830e-12      -2.952950457110e-12       0.000000000000e+00 
 2003       3.087433852472e-11       1.212102870783e-12      -2.951313058310e-12       0.000000000000e+00 
 2004       3.090945923228e-11       1.202193995885e-12      -2.949099832625e-12       0.000000000000e+00 
 2005       3.094419602737e-11       1.192266678174e-12      -2.946309497906e-12       0.000000000000e+00 
 2006       3.097850577410e-11       1.182324490964e-12      -2.942940772006e-12       0.000000000000e+00 
 2007       3.101234516820e-11       1.172371021854e-12      -2.938992372781e-12       0.000000000000e+00 
 2008       3.104567073676e-11       1.162409872749e-12      -2.934463018093e-12       0.000000000000e+00 
 2009       3.107844213666e-11       1.152444505658e-12      -2.929352684314e-12       0.000000000000e+00 
 2010       3.111063207636e-11       1.142477778802e-12      -2.923666391845e-12       0.000000000000e+00 
 2011       3.114221646600e-11       1.132512407160e-12      -2.917410447182e-12       0.000000000000e+00 
 2012       3.117317112517e-11       1.122551116398e-12      -2.910591186955e-12       0.000000000000e+00 
 2013       3.120347178291e-11       1.112596642880e-12      -2.903214977970e-12       0.000000000000e+00 
 2014       3.123309407751e-11       1.102651733682e-12      -2.895288217248e-12       0.000000000000e+00 
 2015       3.126201355645e-11       1.092719146608e-12      -2.886817332061e-12       0.000000000000e+00 
 2016       3.129020567626e-11       1.082801650200e-12      -2.877808779979e-12       0.000000000000e+00 
 2017       3.131764580244e-11       1.072902023752e-12      -2.868269048903e-12       0.000000000000e+00 
 2018       3.134430920932e-11       1.063023057324e-12      -2.858204657107e-12       0.000000000000e+00 
 2019       3.137017107997e-11       1.053167551755e-12      -2.847622153277e-12       0.000000000000e+00 
 2020       3.139520650609e-11       1.043338318674e-12      -2.836528116550e-12       0.000000000000e+00 
 2021       3.141939048788e-11       1.033538180518e-12      -2.824929156557e-12       0.000000000000e+00 
 2022       3.144269793396e-11       1.023769970540e-12      -2.812831913457e-12       0.000000000000e+00 
 2023       3.146510366121e-11       1.014036532825e-12      -2.800243057981e-12       0.000000000000e+00 
 2024       3.148658239474e-11       1.004340722304e-12      -2.787169291468e-12       0.000000000000e+00 
 2025       3.150710876769e-11       9.946854047637e-13      -2.773617345908e-12       0.000000000000e+00 
 2026       3.152665732117e-11       9.850734568637e-13      -2.759593983979e-12       0.000000000000e+00 
 2027       3.154520250417e-11       9.755077661473e-13      -2.745105999087e-12       0.000000000000e+00 
 2028       3.156271867340e-11       9.659912310552e-13      -2.730160215408e-12       0.000000000000e+00 
 2029       3.157918009318e-11       9.565267609390e-13      -2.714763487922e-12       0.000000000000e+00 
 2030       3.159456093540e-11       9.471172760740e-13      -2.698922702460e-12       0.000000000000e+00 
 2031       3.160883527932e-11       9.377657076730e-13      -2.682644775734e-12       0.000000000000e+00 
 2032       3.162197711151e-11       9.284749978989e-13      -2.665936655388e-12       0.000000000000e+00 
 2033       3.163396032575e-11       9.192480998780e-13      -2.648805320027e-12       0.000000000000e+00 
 2034       3.164475872287e-11       9.100879777136e-13      -2.631257779263e-12       0.000000000000e+00 
 2035       3.165434601069e-11       9.009976064989e-13      -2.613301073751e-12       0.000000000000e+00 
 2036       3.166269580389e-11       8.919799723300e-13      -2.594942275232e-12       0.000000000000e+00 
 2037       3.166978162390e-11       8.830380723197e-13      -2.576188486569e-12       0.000000000000e+00 
 2038       3.167557689876e-11       8.741749146102e-13      -2.557046841789e-12       0.000000000000e+00 
 2039       3.168005496308e-11       8.653935183863e-13      -2.537524506120e-12       0.000000000000e+00 
 2040       3.168318905787e-11       8.566969138890e-13      -2.517628676034e-12       0.000000000000e+00 
 2041       3.168495233044e-11       8.480881424284e-13      -2.497366579283e-12       0.000000000000e+00 
 2042       3.168531783431e-11       8.395702563969e-13      -2.476745474940e-12       0.000000000000e+00 
 2043       3.168425852910e-11       8.311463192825e-13      -2.455772653441e-12       0.000000000000e+00 
 2044       3.168174728037e-11       8.228194056819e-13      -2.434455436620e-12       0.000000000000e+00 
 2045       3.167775685959e-11       8.145926013140e-13      -2.412801177751e-12       0.000000000000e+00 
 2046       3.167225994396e-11       8.064690030327e-13      -2.390817261586e-12       0.000000000000e+00 
 2047       3.166522911633e-11       7.984517188403e-13      -2.368511104399e-12       0.000000000000e+00 
 2048       3.165664148158e-11       7.905435029793e-13      -2.345890462761e-12       0.000000000000e+00 
 2049       3.164649255202e-11       7.827456583304e-13      -2.322964362230e-12       0.000000000000e+00 
 2050       3.163478246097e-11       7.750591261958e-13      -2.299742175377e-12       0.000000000000e+00 
 2051       3.162151135537e-11       7.674848505118e-13      -2.276233313702e-12       0.000000000000e+00 
 2052       3.160667939577e-11       7.600237778510e-13      -2.252447227677e-12       0.000000000000e+00 
 2053       3.159028675632e-11       7.526768574253e-13      -2.228393406796e-12       0.000000000000e+00 
 2054       3.157233362488e-11       7.454450410886e-13      -2.204081379622e-12       0.000000000000e+00 
 2055       3.155282020293e-11       7.383292833398e-13      -2.179520713839e-12       0.000000000000e+00 
 2056       3.153174670569e-11       7.313305413253e-13      -2.154721016298e-12       0.000000000000e+00 
 2057       3.150911336209e-11       7.244497748417e-13      -2.129691933062e-12       0.000000000000e+00 
 2058       3.148492041479e-11       7.176879463389e-13      -2.104443149462e-12       0.000000000000e+00 
 2059       3.145916812022e-11       7.110460209226e-13      -2.078984390138e-12       0.000000000000e+00 
 2060       3.143185674860e-11       7.045249663573e-13      -2.053325419091e-12       0.000000000000e+00 
 2061       3.140298658397e-11       6.981257530688e-13      -2.027476039732e-12       0.000000000000e+00 
 2062       3.137255792416e-11       6.918493541471e-13      -2.001446094928e-12       0.000000000000e+00 
 2063       3.134057108090e-11       6.856967453491e-13      -1.975245467050e-12       0.000000000000e+00 
 2064       3.130702637976e-11       6.796689051016e-13      -1.948884078026e-12       0.000000000000e+00 
 2065       3.127192416022e-11       6.737668145038e-13      -1.922371889383e-12       0.000000000000e+00 
 2066       3.123526477566e-11       6.679914573302e-13      -1.895718902301e-12       0.000000000000e+00 
 2067       3.119704859342e-11       6.623438200334e-13      -1.868935157656e-12       0.000000000000e+00 
 2068       3.115727599478e-11       6.568248917465e-13      -1.842030736074e-12       0.000000000000e+00 
 2069       3.111594737503e-11       6.514356642865e-13      -1.815015757975e-12       0.000000000000e+00 
 2070       3.107306314343e-11       6.461771321567e-13      -1.787900383621e-12       0.000000000000e+00 
 2071       3.102862372328e-11       6.410502925494e-13      -1.760694813171e-12       0.000000000000e+00 
 2072       3.098262955193e-11       6.360561453488e-13      -1.733409286719e-12       0.000000000000e+00 
 2073       3.093508108081e-11       6.311956931338e-13      -1.706054084351e-12       0.000000000000e+00 
 2074       3.088597877542e-11       6.264699411806e-13      -1.678639526191e-12       0.000000000000e+00 
 2075       3.083532311537e-11       6.218798974658e-13      -1.651175972445e-12       0.000000000000e+00 
 2076       3.078311459444e-11       6.174265726687e-13      -1.623673823457e-12       0.000000000000e+00 
 2077       3.072935372052e-11       6.131109801744e-13      -1.596143519749e-12       0.000000000000e+00 
 2078       3.067404101570e-11       6.089341360767e-13      -1.568595542078e-12       0.000000000000e+00 
 2079       3.061717701629e-11       6.048970591802e-13      -1.541040411476e-12       0.000000000000e+00 
 2080       3.055876227278e-11       6.010007710040e-13      -1.513488689305e-12       0.000000000000e+00 
 2081       3.049879734994e-11       5.972462957838e-13      -1.485950977301e-12       0.000000000000e+00 
 2082       3.043728282678e-11       5.936346604746e-13      -1.458437917625e-12       0.000000000000e+00 
 2083       3.037421929661e-11       5.901668947542e-13      -1.430960192909e-12       0.000000000000e+00 
 2084       3.030960736704e-11       5.868440310253e-13      -1.403528526307e-12       0.000000000000e+00 
 2085       3.024344766003e-11       5.836671044182e-13      -1.376153681541e-12       0.000000000000e+00 
 2086       3.017574081186e-11       5.806371527942e-13      -1.348846462950e-12       0.000000000000e+00 
 2087       3.010649074024e-11       5.777548687720e-13      -1.321617055924e-12       0.000000000000e+00 
 2088       3.003571447039e-11       5.750195531351e-13      -1.294473043039e-12       0.000000000000e+00 
 2089       2.996343237787e-11       5.724301540894e-13      -1.267421374104e-12       0.000000000000e+00 
 2090       2.988966492799e-11       5.699856145660e-13      -1.240469024541e-12       0.000000000000e+00 
 2091       2.981443267584e-11       5.676848722139e-13      -1.213622995416e-12       0.000000000000e+00 
 2092       2.973775626645e-11       5.655268593938e-13      -1.186890313471e-12       0.000000000000e+00 
 2093       2.965965643489e-11       5.635105031706e-13      -1.160278031153e-12       0.000000000000e+00 
 2094       2.958015400639e-11       5.616347253073e-13      -1.133793226643e-12       0.000000000000e+00 
 2095       2.949926989643e-11       5.598984422577e-13      -1.107443003889e-12       0.000000000000e+00 
 2096       2.941702511088e-11       5.583005651597e-13      -1.081234492632e-12       0.000000000000e+00 
 2097       2.933344074609e-11       5.568399998285e-13      -1.055174848442e-12       0.000000000000e+00 
 2098       2.924853798901e-11       5.555156467498e-13      -1.029271252741e-12       0.000000000000e+00 
 2099       2.916233811730e-11       5.543264010731e-13      -1.003530912840e-12       0.000000000000e+00 
 2100       2.907486249944e-11       5.532711526047e-13      -9.779610619657e-13       0.000000000000e+00 
 2101       2.898613259486e-11       5.523487858008e-13      -9.525689592896e-13       0.000000000000e+00 
 2102       2.889616995401e-11       5.515581797611e-13      -9.273618899612e-13       0.000000000000e+00 
 2103       2.880499621853e-11       5.508982082215e-13      -9.023471651364e-13       0.000000000000e+00 
 2104       2.871263312130e-11       5.503677395478e-13      -8.775321220079e-13       0.000000000000e+00 
 2105       2.861910248661e-11       5.499656367282e-13      -8.529241238356e-13       0.000000000000e+00 
 2106       2.852442623021e-11       5.496907573671e-13      -8.285305599768e-13       0.000000000000e+00 
 2107       2.842862635949e-11       5.495419536782e-13      -8.043588459159e-13       0.000000000000e+00 
 2108       2.833172497353e-11       5.495180724774e-13      -7.804164232953e-13       0.000000000000e+00 
 2109       2.823374426325e-11       5.496179551760e-13      -7.567107599450e-13       0.000000000000e+00 
 2110       2.813470651152e-11       5.498404377743e-13      -7.332493499132e-13       0.000000000000e+00 
 2111       2.803463409323e-11       5.501843508544e-13      -7.100397134961e-13       0.000000000000e+00 
 2112       2.793354947547e-11       5.506485195735e-13      -6.870893972684e-13       0.000000000000e+00 
 2113       2.783147521760e-11       5.512317636569e-13      -6.644059741133e-13       0.000000000000e+00 
 2114       2.772843397134e-11       5.519328973917e-13      -6.419970432526e-13       0.000000000000e+00 
 2115       2.762444848093e-11       5.527507296195e-13      -6.198702302773e-13       0.000000000000e+00 
 2116       2.751954158323e-11       5.536840637297e-13      -5.980331871771e-13       0.000000000000e+00 
 2117       2.741373620780e-11       5.547316976527e-13      -5.764935923712e-13       0.000000000000e+00 
 2118       2.730705537705e-11       5.558924238533e-13      -5.552591507384e-13       0.000000000000e+00 
 2119       2.719952220633e-11       5.571650293234e-13      -5.343375936468e-13       0.000000000000e+00 
 2120       2.709115990405e-11       5.585482955758e-13      -5.137366789844e-13       0.000000000000e+00 
 2121       2.698199177179e-11       5.600409986368e-13      -4.934641911894e-13       0.000000000000e+00 
 2122       2.687204120442e-11       5.616419090399e-13      -4.735279412799e-13       0.000000000000e+00 
 2123       2.676133169017e-11       5.633497918186e-13      -4.539357668844e-13       0.000000000000e+00 
 2124       2.664988681081e-11       5.651634064996e-13      -4.346955322722e-13       0.000000000000e+00 
 2125       2.653773024173e-11       5.670815070963e-13      -4.158151283828e-13       0.000000000000e+00 
 2126       2.642488616778e-11       5.691026922676e-13      -3.973013704296e-13       0.000000000000e+00 
 2127       2.631138053390e-11       5.712249546802e-13      -3.791566823504e-13       0.000000000000e+00 
 2128       2.619723980334e-11       5.734461285299e-13      -3.613823895874e-13       0.000000000000e+00 
 2129       2.608249054282e-11       5.757640390834e-13      -3.439798194433e-13       0.000000000000e+00 
 2130       2.596715942266e-11       5.781765026672e-13      -3.269503010820e-13       0.000000000000e+00 
 2131       2.585127321687e-11       5.806813266572e-13      -3.102951655295e-13       0.000000000000e+00 
 2132       2.573485880332e-11       5.832763094676e-13      -2.940157456749e-13       0.000000000000e+00 
 2133       2.561794316382e-11       5.859592405401e-13      -2.781133762713e-13       0.000000000000e+00 
 2134       2.550055338427e-11       5.887279003336e-13      -2.625893939367e-13       0.000000000000e+00 
 2135       2.538271665475e-11       5.915800603127e-13      -2.474451371550e-13       0.000000000000e+00 
 2136       2.526446026971e-11       5.945134829375e-13      -2.326819462768e-13       0.000000000000e+00 
 2137       2.514581162801e-11       5.975259216523e-13      -2.183011635205e-13       0.000000000000e+00 
 2138       2.502679823309e-11       6.006151208754e-13      -2.043041329729e-13       0.000000000000e+00 
 2139       2.490744769309e-11       6.037788159876e-13      -1.906922005906e-13       0.000000000000e+00 
 2140       2.478778772096e-11       6.070147333222e-13      -1.774667142005e-13       0.000000000000e+00 
 2141       2.466784613460e-11       6.103205901535e-13      -1.646290235012e-13       0.000000000000e+00 
 2142       2.454765085697e-11       6.136940946864e-13      -1.521804800631e-13       0.000000000000e+00 
 2143       2.442722991621e-11       6.171329460456e-13      -1.401224373304e-13       0.000000000000e+00 
 2144       2.430661144576e-11       6.206348342647e-13      -1.284562506211e-13       0.000000000000e+00 
 2145       2.418582368451e-11       6.241974402753e-13      -1.171832771284e-13       0.000000000000e+00 
 2146       2.406489497689e-11       6.278184358966e-13      -1.063048759217e-13       0.000000000000e+00 
 2147       2.394385377301e-11       6.314954838241e-13      -9.582240794704e-14       0.000000000000e+00 
 2148       2.382272862878e-11       6.352262376193e-13      -8.573723602860e-14       0.000000000000e+00 
 2149       2.370154820604e-11       6.390083416985e-13      -7.605072486924e-14       0.000000000000e+00 
 2150       2.358034127265e-11       6.428394313223e-13      -6.676424105157e-14       0.000000000000e+00 
 2151       2.345913670267e-11       6.467171325846e-13      -5.787915303886e-14       0.000000000000e+00 
 2152       2.333796347642e-11       6.506390624021e-13      -4.939683117595e-14       0.000000000000e+00 
 2153       2.321685068065e-11       6.546028285031e-13      -4.131864769019e-14       0.000000000000e+00 
 2154       2.309582750864e-11       6.586060294170e-13      -3.364597669234e-14       0.000000000000e+00 
 2155       2.297492326034e-11       6.626462544636e-13      -2.638019417754e-14       0.000000000000e+00 
 2156       2.285416734248e-11       6.667210837418e-13      -1.952267802619e-14       0.000000000000e+00 
 2157       2.273358926866e-11       6.708280881195e-13      -1.307480800491e-14       0.000000000000e+00 
 2158       2.261321865956e-11       6.749648292222e-13      -7.037965767443e-15       0.000000000000e+00 
 2159       2.249308524296e-11       6.791288594228e-13      -1.413534855580e-15       0.000000000000e+00 
 2160       2.237321885396e-11       6.833177218301e-13       3.797099299898e-15       0.000000000000e+00 
 2161       2.225364943502e-11       6.875289502786e-13       8.592549378308e-15       0.000000000000e+00 
 2162       2.213440703612e-11       6.917600693176e-13       1.297142616813e-14       0.000000000000e+00 
 2163       2.201552181491e-11       6.960085942002e-13       1.693233856610e-14       0.000000000000e+00 
 2164       2.189702403677e-11       7.002720308725e-13       2.047389357626e-14       0.000000000000e+00 
 2165       2.177894194049e-11       7.045479698564e-13       2.359560191197e-14       0.000000000000e+00 
 2166       2.166129531907e-11       7.088343686121e-13       2.630060149642e-14       0.000000000000e+00 
 2167       2.154410189576e-11       7.131292710631e-13       2.859295237555e-14       0.000000000000e+00 
 2168       2.142737945464e-11       7.174307138681e-13       3.047673280939e-14       0.000000000000e+00 
 2169       2.131114584074e-11       7.217367264123e-13       3.195603929432e-14       0.000000000000e+00 
 2170       2.119541896006e-11       7.260453307990e-13       3.303498658530e-14       0.000000000000e+00 
 2171       2.108021677966e-11       7.303545418417e-13       3.371770771815e-14       0.000000000000e+00 
 2172       2.096555732774e-11       7.346623670552e-13       3.400835403175e-14       0.000000000000e+00 
 2173       2.085145869369e-11       7.389668066472e-13       3.391109519034e-14       0.000000000000e+00 
 2174       2.073793902816e-11       7.432658535104e-13       3.343011920573e-14       0.000000000000e+00 
 2175       2.062501654313e-11       7.475574932137e-13       3.256963245957e-14       0.000000000000e+00 
 2176       2.051270951199e-11       7.518397039939e-13       3.133385972560e-14       0.000000000000e+00 
 2177       2.040103626958e-11       7.561104567473e-13       2.972704419188e-14       0.000000000000e+00 
 2178       2.029001521230e-11       7.603677150214e-13       2.775344748306e-14       0.000000000000e+00 
 2179       2.017966479814e-11       7.646094350064e-13       2.541734968261e-14       0.000000000000e+00 
 2180       2.007000354675e-11       7.688335655271e-13       2.272304935509e-14       0.000000000000e+00 
 2181       1.996105003956e-11       7.730380480339e-13       1.967486356838e-14       0.000000000000e+00 
 2182       1.985282291976e-11       7.772208165952e-13       1.627712791593e-14       0.000000000000e+00 
 2183       1.974534089246e-11       7.813797978882e-13       1.253419653903e-14       0.000000000000e+00 
 2184       1.963862272468e-11       7.855129111913e-13       8.450442149029e-15       0.000000000000e+00 
 2185       1.953268724548e-11       7.896180683751e-13       4.030256049604e-15       0.000000000000e+00 
 2186       1.942755334598e-11       7.936931738942e-13      -7.219518409975e-16       0.000000000000e+00 
 2187       1.932323997948e-11       7.977361247792e-13      -5.801752967709e-15       0.000000000000e+00 
 2188       1.921976616146e-11       8.017448106275e-13      -1.120470011639e-14       0.000000000000e+00 
 2189       1.911715096972e-11       8.057171135958e-13      -1.692632739160e-14       0.000000000000e+00 
 2190       1.901541354438e-11       8.096509083910e-13      -2.296215019432e-14       0.000000000000e+00 
 2191       1.891457308802e-11       8.135440622623e-13      -2.930766519970e-14       0.000000000000e+00 
 2192       1.881464886568e-11       8.173944349925e-13      -3.595835033487e-14       0.000000000000e+00 
 2193       1.871566020497e-11       8.211998788898e-13      -4.290966475660e-14       0.000000000000e+00 
 2194       1.861762649614e-11       8.249582387792e-13      -5.015704882913e-14       0.000000000000e+00 
 2195       1.852056719210e-11       8.286673519945e-13      -5.769592410188e-14       0.000000000000e+00 
 2196       1.842450180857e-11       8.323250483695e-13      -6.552169328721e-14       0.000000000000e+00 
