# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 2230       1.560962674263e-11       9.184686614139e-13      -5.217272562565e-13       0.000000000000e+00 
 2231       1.555892533510e-11       9.190790918017e-13      -5.361972678152e-13       0.000000000000e+00 
 2232       1.550939415091e-11       9.195981049894e-13      -5.507077751021e-13       0.000000000000e+00 
 2233       1.546102928368e-11       9.200253708015e-13      -5.652519893984e-13       0.000000000000e+00 
 2234       1.541382680411e-11       9.203605585410e-13      -5.798230974940e-13       0.000000000000e+00 
 2235       1.536778275988e-11       9.206033369885e-13      -5.944142616595e-13       0.000000000000e+00 
 2236       1.532289317565e-11       9.207533744024e-13      -6.090186196195e-13       0.000000000000e+00 
 2237       1.527915405305e-11       9.208103385183e-13      -6.236292845242e-13       0.000000000000e+00 
 2238       1.523656137062e-11       9.207738965485e-13      -6.382393449231e-13       0.000000000000e+00 
 2239       1.519511108379e-11       9.206437151821e-13      -6.528418647363e-13       0.000000000000e+00 
 2240       1.515479912488e-11       9.204194605842e-13      -6.674298832282e-13       0.000000000000e+00 
 2241       1.511562140300e-11       9.201007983960e-13      -6.819964149791e-13       0.000000000000e+00 
 2242       1.507757380411e-11       9.196873937341e-13      -6.965344498585e-13       0.000000000000e+00 
 2243       1.504065219092e-11       9.191789111903e-13      -7.110369529973e-13       0.000000000000e+00 
 2244       1.500485240291e-11       9.185750148312e-13      -7.254968647602e-13       0.000000000000e+00 
 2245       1.497017025624e-11       9.178753681981e-13      -7.399071007186e-13       0.000000000000e+00 
 2246       1.493660154381e-11       9.170796343063e-13      -7.542605516230e-13       0.000000000000e+00 
 2247       1.490414203514e-11       9.161874756453e-13      -7.685500833753e-13       0.000000000000e+00 
 2248       1.487278747640e-11       9.151985541776e-13      -7.827685370019e-13       0.000000000000e+00 
 2249       1.484253359035e-11       9.141125313393e-13      -7.969087286258e-13       0.000000000000e+00 
 2250       1.481337607635e-11       9.129290680391e-13      -8.109634494392e-13       0.000000000000e+00 
 2251       1.478530879140e-11       9.116480477468e-13      -8.249260347699e-13       0.000000000000e+00 
 2252       1.475831828068e-11       9.102702473443e-13      -8.387920753788e-13       0.000000000000e+00 
 2253       1.473238921142e-11       9.087966706369e-13      -8.525577172375e-13       0.000000000000e+00 
 2254       1.470750618843e-11       9.072283256659e-13      -8.662190934310e-13       0.000000000000e+00 
 2255       1.468365375410e-11       9.055662247133e-13      -8.797723241441e-13       0.000000000000e+00 
 2256       1.466081638825e-11       9.038113843073e-13      -8.932135166473e-13       0.000000000000e+00 
 2257       1.463897850813e-11       9.019648252268e-13      -9.065387652827e-13       0.000000000000e+00 
 2258       1.461812446827e-11       9.000275725064e-13      -9.197441514501e-13       0.000000000000e+00 
 2259       1.459823856049e-11       8.980006554414e-13      -9.328257435932e-13       0.000000000000e+00 
 2260       1.457930501377e-11       8.958851075930e-13      -9.457795971854e-13       0.000000000000e+00 
 2261       1.456130799419e-11       8.936819667926e-13      -9.586017547157e-13       0.000000000000e+00 
 2262       1.454423160486e-11       8.913922751474e-13      -9.712882456753e-13       0.000000000000e+00 
 2263       1.452805988588e-11       8.890170790450e-13      -9.838350865428e-13       0.000000000000e+00 
 2264       1.451277681421e-11       8.865574291585e-13      -9.962382807709e-13       0.000000000000e+00 
 2265       1.449836630363e-11       8.840143804513e-13      -1.008493818772e-12       0.000000000000e+00 
 2266       1.448481220468e-11       8.813889921820e-13      -1.020597677905e-12       0.000000000000e+00 
 2267       1.447209830456e-11       8.786823279097e-13      -1.032545822460e-12       0.000000000000e+00 
 2268       1.446020832707e-11       8.758954554985e-13      -1.044334203645e-12       0.000000000000e+00 
 2269       1.444912593254e-11       8.730294471227e-13      -1.055958759573e-12       0.000000000000e+00 
 2270       1.443883471776e-11       8.700853792718e-13      -1.067415415246e-12       0.000000000000e+00 
 2271       1.442931821590e-11       8.670643327550e-13      -1.078700082542e-12       0.000000000000e+00 
 2272       1.442055989644e-11       8.639673927068e-13      -1.089808660202e-12       0.000000000000e+00 
 2273       1.441254316509e-11       8.607956485916e-13      -1.100737033814e-12       0.000000000000e+00 
 2274       1.440525136375e-11       8.575501942084e-13      -1.111481075800e-12       0.000000000000e+00 
 2275       1.439866777040e-11       8.542321276962e-13      -1.122036645403e-12       0.000000000000e+00 
 2276       1.439277559904e-11       8.508425515387e-13      -1.132399588673e-12       0.000000000000e+00 
 2277       1.438755799963e-11       8.473825725693e-13      -1.142565738449e-12       0.000000000000e+00 
 2278       1.438299805800e-11       8.438533019760e-13      -1.152530914351e-12       0.000000000000e+00 
 2279       1.437907879578e-11       8.402558553065e-13      -1.162290922762e-12       0.000000000000e+00 
 2280       1.437578317035e-11       8.365913524727e-13      -1.171841556816e-12       0.000000000000e+00 
 2281       1.437309407475e-11       8.328609177563e-13      -1.181178596383e-12       0.000000000000e+00 
 2282       1.437099433759e-11       8.290656798132e-13      -1.190297808054e-12       0.000000000000e+00 
 2283       1.436946672301e-11       8.252067716789e-13      -1.199194945130e-12       0.000000000000e+00 
 2284       1.436849393061e-11       8.212853307728e-13      -1.207865747606e-12       0.000000000000e+00 
 2285       1.436805859533e-11       8.173024989038e-13      -1.216305942156e-12       0.000000000000e+00 
 2286       1.436814328744e-11       8.132594222749e-13      -1.224511242122e-12       0.000000000000e+00 
 2287       1.436873051242e-11       8.091572514883e-13      -1.232477347498e-12       0.000000000000e+00 
 2288       1.436980271091e-11       8.049971415502e-13      -1.240199944915e-12       0.000000000000e+00 
 2289       1.437134225865e-11       8.007802518759e-13      -1.247674707632e-12       0.000000000000e+00 
 2290       1.437333146636e-11       7.965077462943e-13      -1.254897295513e-12       0.000000000000e+00 
 2291       1.437575282186e-11       7.921808537946e-13      -1.261864121768e-12       0.000000000000e+00 
 2292       1.437858971808e-11       7.878010511775e-13      -1.268574658514e-12       0.000000000000e+00 
 2293       1.438182572953e-11       7.833698815805e-13      -1.275029145918e-12       0.000000000000e+00 
 2294       1.438544437051e-11       7.788888938494e-13      -1.281227826786e-12       0.000000000000e+00 
 2295       1.438942909508e-11       7.743596425449e-13      -1.287170946576e-12       0.000000000000e+00 
 2296       1.439376329695e-11       7.697836879484e-13      -1.292858753393e-12       0.000000000000e+00 
 2297       1.439843030945e-11       7.651625960685e-13      -1.298291497999e-12       0.000000000000e+00 
 2298       1.440341340544e-11       7.604979386476e-13      -1.303469433810e-12       0.000000000000e+00 
 2299       1.440869579726e-11       7.557912931679e-13      -1.308392816907e-12       0.000000000000e+00 
 2300       1.441426063663e-11       7.510442428580e-13      -1.313061906034e-12       0.000000000000e+00 
 2301       1.442009101463e-11       7.462583766991e-13      -1.317476962603e-12       0.000000000000e+00 
 2302       1.442616996160e-11       7.414352894312e-13      -1.321638250700e-12       0.000000000000e+00 
 2303       1.443248044709e-11       7.365765815597e-13      -1.325546037083e-12       0.000000000000e+00 
 2304       1.443900537978e-11       7.316838593615e-13      -1.329200591193e-12       0.000000000000e+00 
 2305       1.444572760743e-11       7.267587348916e-13      -1.332602185151e-12       0.000000000000e+00 
 2306       1.445262991678e-11       7.218028259889e-13      -1.335751093764e-12       0.000000000000e+00 
 2307       1.445969503355e-11       7.168177562834e-13      -1.338647594530e-12       0.000000000000e+00 
 2308       1.446690562229e-11       7.118051552016e-13      -1.341291967639e-12       0.000000000000e+00 
 2309       1.447424428638e-11       7.067666579734e-13      -1.343684495979e-12       0.000000000000e+00 
 2310       1.448169356791e-11       7.017039056385e-13      -1.345825465137e-12       0.000000000000e+00 
 2311       1.448923594766e-11       6.966185450520e-13      -1.347715163404e-12       0.000000000000e+00 
 2312       1.449685384503e-11       6.915122288919e-13      -1.349353881779e-12       0.000000000000e+00 
 2313       1.450452961792e-11       6.863866156642e-13      -1.350741913972e-12       0.000000000000e+00 
 2314       1.451224556272e-11       6.812433697103e-13      -1.351879556406e-12       0.000000000000e+00 
 2315       1.451998391422e-11       6.760841612124e-13      -1.352767108224e-12       0.000000000000e+00 
 2316       1.452772684556e-11       6.709106662006e-13      -1.353404871290e-12       0.000000000000e+00 
 2317       1.453545646813e-11       6.657245665587e-13      -1.353793150192e-12       0.000000000000e+00 
 2318       1.454315483153e-11       6.605275500310e-13      -1.353932252246e-12       0.000000000000e+00 
 2319       1.455080392351e-11       6.553213102281e-13      -1.353822487504e-12       0.000000000000e+00 
 2320       1.455838566988e-11       6.501075466337e-13      -1.353464168750e-12       0.000000000000e+00 
 2321       1.456588193445e-11       6.448879646105e-13      -1.352857611509e-12       0.000000000000e+00 
 2322       1.457327451897e-11       6.396642754070e-13      -1.352003134047e-12       0.000000000000e+00 
 2323       1.458054516307e-11       6.344381961635e-13      -1.350901057379e-12       0.000000000000e+00 
 2324       1.458767554417e-11       6.292114499186e-13      -1.349551705269e-12       0.000000000000e+00 
 2325       1.459464727744e-11       6.239857656153e-13      -1.347955404233e-12       0.000000000000e+00 
 2326       1.460144191571e-11       6.187628781076e-13      -1.346112483545e-12       0.000000000000e+00 
 2327       1.460804094941e-11       6.135445281667e-13      -1.344023275240e-12       0.000000000000e+00 
 2328       1.461442580653e-11       6.083324624874e-13      -1.341688114117e-12       0.000000000000e+00 
 2329       1.462057785250e-11       6.031284336943e-13      -1.339107337742e-12       0.000000000000e+00 
 2330       1.462647839017e-11       5.979342003484e-13      -1.336281286452e-12       0.000000000000e+00 
 2331       1.463211041366e-11       5.927514224960e-13      -1.333210810545e-12       0.000000000000e+00 
 2332       1.463746388204e-11       5.875813475876e-13      -1.329898795316e-12       0.000000000000e+00 
 2333       1.464253047865e-11       5.824251225992e-13      -1.326348645607e-12       0.000000000000e+00 
 2334       1.464730186014e-11       5.772838983139e-13      -1.322563779502e-12       0.000000000000e+00 
 2335       1.465176965643e-11       5.721588293263e-13      -1.318547628349e-12       0.000000000000e+00 
 2336       1.465592547068e-11       5.670510740466e-13      -1.314303636767e-12       0.000000000000e+00 
 2337       1.465976087930e-11       5.619617947040e-13      -1.309835262665e-12       0.000000000000e+00 
 2338       1.466326743189e-11       5.568921573515e-13      -1.305145977258e-12       0.000000000000e+00 
 2339       1.466643665121e-11       5.518433318693e-13      -1.300239265076e-12       0.000000000000e+00 
 2340       1.466926003315e-11       5.468164919693e-13      -1.295118623987e-12       0.000000000000e+00 
 2341       1.467172904675e-11       5.418128151987e-13      -1.289787565202e-12       0.000000000000e+00 
 2342       1.467383513409e-11       5.368334829445e-13      -1.284249613300e-12       0.000000000000e+00 
 2343       1.467556971033e-11       5.318796804369e-13      -1.278508306233e-12       0.000000000000e+00 
 2344       1.467692416367e-11       5.269525967541e-13      -1.272567195350e-12       0.000000000000e+00 
 2345       1.467788985529e-11       5.220534248256e-13      -1.266429845404e-12       0.000000000000e+00 
 2346       1.467845811934e-11       5.171833614367e-13      -1.260099834571e-12       0.000000000000e+00 
 2347       1.467862026293e-11       5.123436072324e-13      -1.253580754463e-12       0.000000000000e+00 
 2348       1.467836756608e-11       5.075353667212e-13      -1.246876210144e-12       0.000000000000e+00 
 2349       1.467769128170e-11       5.027598482794e-13      -1.239989820144e-12       0.000000000000e+00 
